"Date","Suburb","Address","Price","Baths","Beds","DistanceTime.min.","Distance.km.","Status"
"07 Aug 2018","Myola","Site 8 Myola Gateway Caravan Park, Myola","$50,000"," 1"," 2",165.466666666667,202.577,"Sold"
"06 Aug 2018","Glen Innes","33 Meade Street, Glen Innes","$170,000"," 1"," 3",401.983333333333,559.494,"Sold"
"06 Aug 2018","Barham","40 Thule Street, Barham","$156,000"," 1"," 3",496.75,793.729,"Sold"
"06 Aug 2018","Wellington","136 Warne Street, Wellington","$130,000"," 1"," 2",258.633333333333,332.55,"Sold"
"06 Aug 2018","Moulamein","6 Turora Turora Street, Moulamein","$77,500"," 1"," 3",496.516666666667,799.673,"Sold"
"06 Aug 2018","Earlwood","8 Paris Avenue, Earlwood","$15,000"," 2"," 4",32.5333333333333,21.968,"Sold"
"03 Aug 2018","North Albury","918 Kestrel Street, North Albury","$160,000"," 1"," 3",325.583333333333,548.233,"Sold"
"03 Aug 2018","Broken Hill","64 Gaffney Lane, Broken Hill","$135,000"," 1"," 2",747.5,1126.84,"Sold"
"03 Aug 2018","Ungarie","40B Ungarie Street, Ungarie","$125,000"," 1"," 4",338.333333333333,531.138,"Sold"
"03 Aug 2018","Wellington","117 GISBORNE STREET, Wellington","$107,500"," 1"," 3",258.633333333333,332.55,"Sold"
"03 Aug 2018","Deniliquin","495 SLOANE STREET, Deniliquin","$104,000"," 1"," 2",441.233333333333,708.832,"Sold"
"03 Aug 2018","Dareton","11 Devenport Street, Dareton","$86,000"," 1"," 2",627.55,1022.559,"Sold"
"02 Aug 2018","Kelso","20 Lee Street, Kelso","$160,000"," 1"," 3",147.9,180.4,"Sold"
"02 Aug 2018","Inverell","50 Short Street, Inverell","$153,500"," 1"," 2",403.416666666667,561.941,"Sold"
"02 Aug 2018","Broken Hill","503 Beryl Street, Broken Hill","$133,000"," 1"," 2",747.5,1126.84,"Sold"
"01 Aug 2018","Broken Hill","329 Oxide Street, Broken Hill","$130,000"," 1"," 2",747.5,1126.84,"Sold"
"01 Aug 2018","Gooloogong","36 Cowra Street, Gooloogong","$70,000"," 1"," 2",251.583333333333,319.535,"Sold"
"01 Aug 2018","Moulamein","23 Barratta Street, Moulamein","$55,000"," 1"," 3",496.516666666667,799.673,"Sold"
"31 Jul 2018","Tocumwal","19 Emily Street, Tocumwal","$163,000"," 1"," 3",417.45,692.901,"Sold"
"31 Jul 2018","Parkes","26 Mitchell Street, Parkes","$150,000"," 1"," 3",262.666666666667,340.97,"Sold"
"31 Jul 2018","Mathoura","41a Conargo Street, Mathoura","$138,000"," 2"," 3",465.966666666667,743.786,"Sold"
"31 Jul 2018","Batlow","66 Wakehurst Avenue, Batlow","$115,000"," 1"," 2",269.433333333333,436.264,"Sold"
"30 Jul 2018","Tamworth","12 Stewart Avenue, Tamworth","$145,000"," 1"," 3",279.066666666667,395.245,"Sold"
"30 Jul 2018","Inverell","1 Medora Street, Inverell","$120,000"," 1"," 2",403.416666666667,561.941,"Sold"
"30 Jul 2018","Broken Hill","260 Piper Street, Broken Hill","$95,000"," 1"," 2",747.5,1126.84,"Sold"
"27 Jul 2018","East Kempsey","29 Lord Street, East Kempsey","$172,000"," 1"," 3",265.9,410.432,"Sold"
"27 Jul 2018","Broken Hill","354 Wolfram Street, Broken Hill","$170,000"," 1"," 2",747.5,1126.84,"Sold"
"27 Jul 2018","South Guyra","126 Hardinge Street, South Guyra","$140,000"," 1"," 2",362.933333333333,499.764,"Sold"
"27 Jul 2018","Narrandera","9 Watermain Street, Narrandera","$135,000"," 1"," 3",334.233333333333,527.307,"Sold"
"27 Jul 2018","Lyndhurst","14 Russart Street, Lyndhurst","$135,000"," 1"," 2",199.85,248.116,"Sold"
"27 Jul 2018","Inverell","5 Chester Street, Inverell","$135,000"," 1"," 2",403.416666666667,561.941,"Sold"
"26 Jul 2018","Wentworth","53 Cadell Street, Wentworth","$150,000"," 2"," 3",637.466666666667,1035.275,"Sold"
"26 Jul 2018","Trangie","8 Dandaloo Street, Trangie","$110,000"," 1"," 3",328.6,446.555,"Sold"
"25 Jul 2018","Eugowra","24 Oberon  Street, Eugowra","$155,000"," 1"," 2",251.216666666667,322.68,"Sold"
"25 Jul 2018","Broken Hill","139 Eyre Street, Broken Hill","$115,000"," 1"," 2",747.5,1126.84,"Sold"
"25 Jul 2018","Goolgowi","19 Bunyip Street, Goolgowi","$80,000"," 1"," 2",396.516666666667,621.492,"Sold"
"24 Jul 2018","North Albury","188 Plover Street, North Albury","$165,000"," 1"," 3",325.583333333333,548.233,"Sold"
"24 Jul 2018","Quirindi","31 Nowland Street, Quirindi","$130,000"," 1"," 3",242.033333333333,339.247,"Sold"
"24 Jul 2018","Murrurundi","37 Liverpool Street, Murrurundi","$100,000"," 1"," 2",218.016666666667,304.991,"Sold"
"24 Jul 2018","Warialda","7 Hope Street, Warialda","$95,000"," 2"," 4",417.15,591.159,"Sold"
"23 Jul 2018","Junee","4 Thomas Street, Junee","$130,000"," 1"," 3",267.116666666667,435.263,"Sold"
"23 Jul 2018","Grafton","204 Turf Street, Grafton","$130,000"," 1"," 3",385.533333333333,600.403,"Sold"
"23 Jul 2018","Bumbaldry","2625 Mid Western Highway, Bumbaldry","$98,000"," 1"," 2",259.583333333333,328.745,"Sold"
"21 Jul 2018","Forbes","94 Sam Street, Forbes","$124,000"," 1"," 3",275.683333333333,357.998,"Sold"
"20 Jul 2018","Wellington","43 SIMPSON STREET, Wellington","$166,000"," 1"," 3",258.633333333333,332.55,"Sold"
"20 Jul 2018","Forbes","6 Patterson, Forbes","$160,000"," 1"," 3",275.683333333333,357.998,"Sold"
"20 Jul 2018","Mathoura","22A Lawrence Street, Mathoura","$145,000"," 1"," 3",465.966666666667,743.786,"Sold"
"20 Jul 2018","Harden","229  Albury Street, Harden","$138,000"," 1"," 3",206.1,338.668,"Sold"
"19 Jul 2018","Tamworth","66 Duri Road, Tamworth","$165,000"," 1"," 3",279.066666666667,395.245,"Sold"
"19 Jul 2018","Cooma","96 Wangie Street, Cooma","$155,000"," 1"," 3",244.033333333333,395.036,"Sold"
"19 Jul 2018","Inverell","6 William Street, Inverell","$138,000"," 1"," 3",403.416666666667,561.941,"Sold"
"19 Jul 2018","Coonamble","19 Pages Terrace, Coonamble","$85,000"," 1"," 2",371.333333333333,517.207,"Sold"
"19 Jul 2018","Boggabilla","27 Merriwa Street, Boggabilla","$50,000"," 1"," 3",490.05,729.864,"Sold"
"18 Jul 2018","Tenterfield","37 Railway Street, Tenterfield","$135,000"," 1"," 2",463.85,652.177,"Sold"
"18 Jul 2018","Berrigan","37 Drummond Street, Berrigan","$132,500"," 2"," 3",393.616666666667,635.493,"Sold"
"18 Jul 2018","Broken Hill","228 Cornish Street, Broken Hill","$80,000"," 1"," 3",747.5,1126.84,"Sold"
"18 Jul 2018","Broken Hill","196 Pell Street, Broken Hill","$80,000"," 1"," 3",747.5,1126.84,"Sold"
"17 Jul 2018","Holbrook","58 Young Street, Holbrook","$170,000"," 1"," 2",288.816666666667,488.904,"Sold"
"17 Jul 2018","Glen Innes","20 William Street, Glen Innes","$155,000"," 1"," 3",401.983333333333,559.494,"Sold"
"17 Jul 2018","Lavington","456 McDonald Road, Lavington","$135,000"," 1"," 2",323.916666666667,547.278,"Sold"
"17 Jul 2018","Quirindi","61 Hill Street, Quirindi","$120,000"," 1"," 3",242.033333333333,339.247,"Sold"
"17 Jul 2018","Barmedman","41  Deboos Street, Barmedman","$100,000"," 1"," 4",285.633333333333,456.329,"Sold"
"17 Jul 2018","Hillgrove","78 Brackin Street, Hillgrove","$36,000"," 1"," 1",366.15,496.258,"Sold"
"16 Jul 2018","Broken Hill","325 Lane Street, Broken Hill","$158,000"," 1"," 3",747.5,1126.84,"Sold"
"16 Jul 2018","Condobolin","7 Cunningham Street, Condobolin","$153,500"," 1"," 3",328.45,442.722,"Sold"
"14 Jul 2018","Quirindi","14 Bank Lane, Quirindi","$165,000"," 1"," 3",242.033333333333,339.247,"Sold"
"14 Jul 2018","Guyra","11 Wirruna Street, Guyra","$120,000"," 1"," 3",365.133333333333,501.665,"Sold"
"13 Jul 2018","Tenterfield","1 High Street, Tenterfield","$162,500"," 1"," 3",463.85,652.177,"Sold"
"13 Jul 2018","Broken Hill","173 Wyman Street, Broken Hill","$155,000"," 1"," 3",747.5,1126.84,"Sold"
"13 Jul 2018","Finley","25 William Street, Finley","$153,000"," 2"," 4",408.616666666667,657.711,"Sold"
"13 Jul 2018","Harden","28 Iris Street, Harden","$140,000"," 1"," 2",206.1,338.668,"Sold"
"13 Jul 2018","Gundagai","42 Tom Street, Gundagai","$110,000"," 1"," 2",222.6,372.914,"Sold"
"12 Jul 2018","Stroud Road","3 The Bucketts Way, Stroud Road","$175,000"," 1"," 3",154.916666666667,212.715,"Sold"
"12 Jul 2018","North Albury","1022 Calimo Street, North Albury","$170,000"," 1"," 3",325.583333333333,548.233,"Sold"
"12 Jul 2018","Cowra","52 Victor Street, Cowra","$145,000"," 1"," 2",231.566666666667,291.247,"Sold"
"12 Jul 2018","Werris Creek","52 Henry Street, Werris Creek","$95,000"," 1"," 3",259.183333333333,360.294,"Sold"
"11 Jul 2018","Murrumburrah","110 Clarke Street, Murrumburrah","$171,500"," 1"," 3",212.333333333333,344.056,"Sold"
"11 Jul 2018","Emmaville","50-52 O'Donnell Street, Emmaville","$71,500"," 1"," 1",452.083333333333,615.12,"Sold"
"10 Jul 2018","Tumut","49 Carey Street, Tumut","$170,000"," 1"," 3",253.45,409.311,"Sold"
"10 Jul 2018","Tenterfield","387 Rouse St, Tenterfield","$165,000"," 1"," 3",463.85,652.177,"Sold"
"10 Jul 2018","Griffith","101 Erskine Road, Griffith","$141,000"," 1"," 2",361.2,571.451,"Sold"
"10 Jul 2018","Narrabri","9 May Street, Narrabri","$120,000"," 1"," 3",355.616666666667,515.023,"Sold"
"10 Jul 2018","Warren","Address available on request, Warren","$118,000"," 1"," 3",354.566666666667,482.306,"Sold"
"10 Jul 2018","Broken Hill","271 Morish Street, Broken Hill","$45,000"," 1"," 2",747.5,1126.84,"Sold"
"08 Jul 2018","Dubbo","27 Braun Avenue, Dubbo","$170,000"," 1"," 3",278.883333333333,371.378,"Sold"
"08 Jul 2018","Muswellbrook","37 Skellatar Street, Muswellbrook","$165,000"," 1"," 2",164.583333333333,237.029,"Sold"
"07 Jul 2018","Tooleybuc","25 Murray Street, Tooleybuc","$120,000"," 1"," 3",547.483333333333,897.651,"Sold"
"06 Jul 2018","Glen Innes","52 Taylor Street, Glen Innes","$173,625"," 1"," 4",401.983333333333,559.494,"Sold"
"06 Jul 2018","Nyngan","47 Pangee Street, Nyngan","$160,000"," 1"," 3",384.766666666667,538.117,"Sold"
"06 Jul 2018","Leeton","4 Packham Street, Leeton","$150,000"," 1"," 3",355.416666666667,556.851,"Sold"
"06 Jul 2018","Boorowa","14 Dry Street, Boorowa","$135,000"," 1"," 3",197.916666666667,325.881,"Sold"
"06 Jul 2018","Khancoban","36 Mitchell Avenue, Khancoban","$135,000"," 1"," 2",349.75,544.906,"Sold"
"06 Jul 2018","Kandos","30 Bent Street, Kandos","$123,000"," 1"," 2",173.6,214.224,"Sold"
"06 Jul 2018","Wellington","122 Pierce Street, Wellington","$110,000"," 1"," 3",258.633333333333,332.55,"Sold"
"05 Jul 2018","Werris Creek","5 Lenord Street, Werris Creek","$155,000"," 1"," 3",259.183333333333,360.294,"Sold"
"05 Jul 2018","Cootamundra","15 Centenary Avenue, Cootamundra","$129,000"," 1"," 2",231.2,377.99,"Sold"
"05 Jul 2018","Parkes","73 Bogan Street, Parkes","$125,000"," 1"," 2",262.666666666667,340.97,"Sold"
"05 Jul 2018","Cobar","30 Louth Road, Cobar","$100,000"," 1"," 3",461.4,669.21,"Sold"
"05 Jul 2018","Warialda","79 Long Street, Warialda","$23,000"," 1"," 2",417.15,591.159,"Sold"
"04 Jul 2018","Cowra","2 Nelson Street, Cowra","$175,000"," 1"," 3",231.566666666667,291.247,"Sold"
"04 Jul 2018","South Grafton","4 Abelia Way, South Grafton","$162,000"," 1"," 3",385.533333333333,600.403,"Sold"
"04 Jul 2018","Quirindi","88 Milner Parade, Quirindi","$155,000"," 1"," 3",242.033333333333,339.247,"Sold"
"04 Jul 2018","Warialda","18 Christie Street, Warialda","$120,000"," 2"," 4",417.15,591.159,"Sold"
"04 Jul 2018","Coonamble","1 Maule Street, Coonamble","$70,000"," 1"," 3",371.333333333333,517.207,"Sold"
"04 Jul 2018","Tocumwal","4 Sixth Avenue, Tocumwal","$45,000"," 1"," 1",417.45,692.901,"Sold"
"03 Jul 2018","Broken Hill","5 South St, Broken Hill","$160,000"," 1"," 2",747.5,1126.84,"Sold"
"03 Jul 2018","Darlington Point","32 Demamiel Street, Darlington Point","$150,000"," 1"," 3",375.183333333333,609.956,"Sold"
"03 Jul 2018","Cootamundra","31 Wall Avenue, Cootamundra","$150,000"," 1"," 2",231.2,377.99,"Sold"
"03 Jul 2018","North Albury","992 Corella Street, North Albury","$139,000"," 1"," 2",325.583333333333,548.233,"Sold"
"03 Jul 2018","Spring Ridge","20 Kingston Street, Spring Ridge","$110,000"," 1"," 2",272.166666666667,385.304,"Sold"
"03 Jul 2018","Cootamundra","Address available on request, Cootamundra","$82,000"," 1"," 1",231.2,377.99,"Sold"
"03 Jul 2018","Ganmain","21 Loch Street, Ganmain","$53,000"," 1"," 2",304.733333333333,482.076,"Sold"
"02 Jul 2018","Parkes","14 Callaghan Street, Parkes","$168,250"," 1"," 3",262.666666666667,340.97,"Sold"
"02 Jul 2018","Dunedoo","84 Yarrow Street, Dunedoo","$165,000"," 1"," 3",262.366666666667,340.399,"Sold"
"02 Jul 2018","Deniliquin","122 BURTON STREET, Deniliquin","$155,000"," 1"," 3",441.233333333333,708.832,"Sold"
"02 Jul 2018","Inverell","4142 Yetman Road, Inverell","$155,000"," 1"," 4",403.416666666667,561.941,"Sold"
"02 Jul 2018","Mathoura","10 Burnes Street, Mathoura","$130,000"," 1"," 3",465.966666666667,743.786,"Sold"
"02 Jul 2018","Willow Tree","55 Hall Street, Willow Tree","$117,500"," 1"," 2",231.95,322.933,"Sold"
"02 Jul 2018","Broken Hill","58-62 Wolfram Street, Broken Hill","$60,000"," 1"," 2",747.5,1126.84,"Sold"
"02 Jul 2018","Berrigan","12 Stewart Street, Berrigan","$58,500"," 1"," 3",393.616666666667,635.493,"Sold"
"01 Jul 2018","Moulamein","28 Brougham Street, Moulamein","$78,000"," 1"," 4",496.516666666667,799.673,"Sold"
"29 Jun 2018","Finley","47 Hampden Street, Finley","$170,000"," 1"," 3",408.616666666667,657.711,"Sold"
"29 Jun 2018","Yeoval","3 Lachlan, Yeoval","$147,500"," 1"," 3",251.866666666667,321.386,"Sold"
"29 Jun 2018","Bendemeer","5 Moonboy Street, Bendemeer","$140,000"," 1"," 2",306.483333333333,432.9,"Sold"
"29 Jun 2018","Wellington","4 Glasson Street, Wellington","$102,500"," 1"," 2",258.633333333333,332.55,"Sold"
"29 Jun 2018","Broken Hill","166 Cornish Lane, Broken Hill","$90,000"," 1"," 2",747.5,1126.84,"Sold"
"29 Jun 2018","Broken Hill","379 Chloride Street, Broken Hill","$63,000"," 1"," 3",747.5,1126.84,"Sold"
"29 Jun 2018","Moulamein","16 Carne Street, Moulamein","$55,000"," 2"," 4",496.516666666667,799.673,"Sold"
"28 Jun 2018","Coonamble","10 Simpson Avenue, Coonamble","$162,500"," 1"," 3",371.333333333333,517.207,"Sold"
"28 Jun 2018","Broken Hill","713 Williams Street, Broken Hill","$160,000"," 2"," 3",747.5,1126.84,"Sold"
"28 Jun 2018","North Albury","1043 Koonwarra Street, North Albury","$130,000"," 1"," 3",325.583333333333,548.233,"Sold"
"27 Jun 2018","Merriwa","3 Elizabeth Street, Merriwa","$160,000"," 1"," 3",208.3,300.727,"Sold"
"27 Jun 2018","Narrandera","16 Audley Street, Narrandera","$150,000"," 1"," 2",334.233333333333,527.307,"Sold"
"27 Jun 2018","Warialda","1 Short Street, Warialda","$128,000"," 1"," 2",417.15,591.159,"Sold"
"27 Jun 2018","Wellington","31 Charles Street, Wellington","$121,500"," 1"," 3",258.633333333333,332.55,"Sold"
"27 Jun 2018","Broken Hill","89 Williams Lane, Broken Hill","$117,000"," 2"," 2",747.5,1126.84,"Sold"
"27 Jun 2018","Hillgrove","7 Stella Street, Hillgrove","$110,000"," 1"," 3",366.15,496.258,"Sold"
"26 Jun 2018","Berrigan","13 Budd St, Berrigan","$89,000"," 1"," 2",393.616666666667,635.493,"Sold"
"25 Jun 2018","Young","17 Trafalgar Street, Young","$165,000"," 1"," 3",229.6,371.605,"Sold"
"25 Jun 2018","Inverell","49 High Street, Inverell","$164,000"," 1"," 3",403.416666666667,561.941,"Sold"
"25 Jun 2018","Inverell","6 Lindsay Avenue, Inverell","$150,000"," 1"," 2",403.416666666667,561.941,"Sold"
"25 Jun 2018","Inverell","63 Granville Street, Inverell","$148,000"," 1"," 2",403.416666666667,561.941,"Sold"
"25 Jun 2018","Lockhart","24 Hebden Street, Lockhart","$70,000"," 1"," 2",319.516666666667,519.498,"Sold"
"23 Jun 2018","Deniliquin","288 SLOANE STREET, Deniliquin","$146,000"," 1"," 3",441.233333333333,708.832,"Sold"
"22 Jun 2018","Inverell","3 Jack Street, Inverell","$175,000"," 1"," 3",403.416666666667,561.941,"Sold"
"21 Jun 2018","Lavington","566 Mair Street, Lavington","$170,000"," 1"," 3",323.916666666667,547.278,"Sold"
"21 Jun 2018","Grafton","6 Kemp Street, Grafton","$167,500"," 1"," 1",385.533333333333,600.403,"Sold"
"21 Jun 2018","Wellington","28 Clive, Wellington","$165,000"," 1"," 3",258.633333333333,332.55,"Sold"
"21 Jun 2018","Parkes","3 Paterson Street, Parkes","$165,000"," 1"," 2",262.666666666667,340.97,"Sold"
"21 Jun 2018","Kooringal","71 Tichborne Crescent, Kooringal","$164,000"," 1"," 3",275,455.478,"Sold"
"21 Jun 2018","Deniliquin","306 Finley Road, Deniliquin","$150,000"," 1"," 3",441.233333333333,708.832,"Sold"
"21 Jun 2018","Quirindi","64 Hill Street, Quirindi","$140,000"," 1"," 4",242.033333333333,339.247,"Sold"
"21 Jun 2018","Deniliquin","299 Wood St, Deniliquin","$130,000"," 1"," 3",441.233333333333,708.832,"Sold"
"21 Jun 2018","Temora","5 Airport Street, Temora","$105,000"," 1"," 2",261.466666666667,420.465,"Sold"
"21 Jun 2018","Narrandera","11 Ashton Street, Narrandera","$83,000"," 1"," 3",334.233333333333,527.307,"Sold"
"20 Jun 2018","South Grafton","2 Haigh Street, South Grafton","$169,000"," 1"," 3",385.533333333333,600.403,"Sold"
"20 Jun 2018","Nimbin","21 1157 Stony Chute Road, Nimbin","$165,000"," 1"," 1",494.25,749.563,"Sold"
"20 Jun 2018","Broken Hill","591 Fisher St, Broken Hill","$159,000"," 1"," 3",747.5,1126.84,"Sold"
"20 Jun 2018","Griffith","52 Heath Crescent, Griffith","$135,000"," 1"," 3",361.2,571.451,"Sold"
"20 Jun 2018","Walcha","Address available on request, Walcha","$134,000"," 1"," 4",298.033333333333,401.375,"Sold"
"20 Jun 2018","Mount Austin","141 Macleay Street, Mount Austin","$130,000"," 1"," 3",279.783333333333,457.851,"Sold"
"20 Jun 2018","Wellington","27 Gobolion Street, Wellington","$115,000"," 1"," 3",258.633333333333,332.55,"Sold"
"20 Jun 2018","Broken Hill","76 Kaolin Street, Broken Hill","$11,000"," 1"," 2",747.5,1126.84,"Sold"
"19 Jun 2018","South Kempsey","5 Robert Eggins Street, South Kempsey","$145,000"," 1"," 2",268.5,412.483,"Sold"
"19 Jun 2018","Wentworth","40 Arthur Street, Wentworth","$140,000"," 1"," 2",637.466666666667,1035.275,"Sold"
"19 Jun 2018","South Kempsey","3 Francis Smith Place, South Kempsey","$138,000"," 1"," 3",268.5,412.483,"Sold"
"19 Jun 2018","Ardlethan","43 Bygoo Street, Ardlethan","$105,000"," 1"," 3",305.05,487.717,"Sold"
"19 Jun 2018","Henty","19 Second Street, Henty","$77,000"," 1"," 1",311.45,523.978,"Sold"
"18 Jun 2018","Broken Hill","24 Cobalt Street, Broken Hill","$165,000"," 1"," 3",747.5,1126.84,"Sold"
"18 Jun 2018","Tenterfield","115 Molesworth Street, Tenterfield","$160,000"," 1"," 1",463.85,652.177,"Sold"
"18 Jun 2018","Cudal","19 Creek Street, Cudal","$157,500"," 1"," 3",223.433333333333,280.562,"Sold"
"18 Jun 2018","Parkes","28  Close Street, Parkes","$140,000"," 1"," 2",262.666666666667,340.97,"Sold"
"18 Jun 2018","Culcairn","66 Munro Street, Culcairn","$110,000"," 1"," 3",309.683333333333,516.479,"Sold"
"15 Jun 2018","Cowra","64 Redfern Street, Cowra","$156,000"," 1"," 3",231.566666666667,291.247,"Sold"
"15 Jun 2018","Cowra","62 Redfern Street, Cowra","$144,000"," 1"," 3",231.566666666667,291.247,"Sold"
"15 Jun 2018","Khancoban","26 Mitchell Avenue, Khancoban","$130,000"," 1"," 3",349.75,544.906,"Sold"
"15 Jun 2018","West Kempsey","17 Keith Moses Crescent, West Kempsey","$119,000"," 1"," 3",271.116666666667,413.87,"Sold"
"15 Jun 2018","Dareton","16 Neilpo Street, Dareton","$115,000"," 1"," 3",627.55,1022.559,"Sold"
"15 Jun 2018","Jerilderie","14 Coreen Street, Jerilderie","$70,000"," 1"," 3",382.816666666667,620.012,"Sold"
"14 Jun 2018","Cowra","30 Macassar Street, Cowra","$165,000"," 1"," 3",231.566666666667,291.247,"Sold"
"14 Jun 2018","Tumut","116 Broughton Street, Tumut","$160,000"," 1"," 2",253.45,409.311,"Sold"
"14 Jun 2018","Cowra","20 Parkes Street, Cowra","$153,000"," 1"," 2",231.566666666667,291.247,"Sold"
"14 Jun 2018","Bombala","145-147 Maybe Street, Bombala","$140,000"," 1"," 1",302.566666666667,482.409,"Sold"
"14 Jun 2018","Coolah","2 Oban Street, Coolah","$125,000"," 1"," 3",268.316666666667,355.334,"Sold"
"14 Jun 2018","Glen Innes","25 Mossman Street, Glen Innes","$85,000"," 1"," 2",401.983333333333,559.494,"Sold"
"13 Jun 2018","Inverell","76 Chester Street, Inverell","$160,000"," 2"," 3",403.416666666667,561.941,"Sold"
"13 Jun 2018","Cowra","18 Wellington Street, Cowra","$155,000"," 1"," 3",231.566666666667,291.247,"Sold"
"13 Jun 2018","Coolah","62 Goddard Street, Coolah","$120,000"," 1"," 3",268.316666666667,355.334,"Sold"
"13 Jun 2018","Glen Innes","179 Herbert, Glen Innes","$89,500"," 1"," 2",401.983333333333,559.494,"Sold"
"12 Jun 2018","Talbingo","6 Lampe Street, Talbingo","$170,000"," 1"," 2",282.233333333333,449.593,"Sold"
"12 Jun 2018","Narrabri","9 May Street, Narrabri","$120,000"," 1"," 3",355.616666666667,515.023,"Sold"
"12 Jun 2018","Galong","7 Hill Street, Galong","$118,000"," 1"," 2",193.033333333333,319.447,"Sold"
"10 Jun 2018","Condobolin","59 McDonnell Street, Condobolin","$60,000"," 1"," 2",328.45,442.722,"Sold"
"08 Jun 2018","Aberdeen","38 Segenhoe Street, Aberdeen","$135,000"," 1"," 3",178.466666666667,251.816,"Sold"
"08 Jun 2018","Broken Hill","233 Cornish Street, Broken Hill","$125,000"," 1"," 2",747.5,1126.84,"Sold"
"07 Jun 2018","Muswellbrook","32 Tobruk Avenue, Muswellbrook","$167,500"," 1"," 3",164.583333333333,237.029,"Sold"
"07 Jun 2018","North Albury","1004 Baratta Street, North Albury","$165,000"," 1"," 4",325.583333333333,548.233,"Sold"
"07 Jun 2018","Cowra","17 Whitby Street, Cowra","$162,500"," 1"," 2",231.566666666667,291.247,"Sold"
"07 Jun 2018","Leeton","25 Progress St, Leeton","$155,000"," 1"," 4",355.416666666667,556.851,"Sold"
"07 Jun 2018","Harden","96 North Street, Harden","$145,000"," 1"," 3",206.1,338.668,"Sold"
"07 Jun 2018","Inverell","383 Elsmore Road, Inverell","$140,000"," 1"," 3",403.416666666667,561.941,"Sold"
"06 Jun 2018","Cowra","6 Logan Street, Cowra","$157,000"," 1"," 3",231.566666666667,291.247,"Sold"
"06 Jun 2018","Eugowra","40 Oberon Street, Eugowra","$152,000"," 1"," 3",251.216666666667,322.68,"Sold"
"06 Jun 2018","Wellington","7 Glasson Street, Wellington","$108,000"," 1"," 3",258.633333333333,332.55,"Sold"
"06 Jun 2018","Quirindi","30 Pittsford Street, Quirindi","$87,500"," 1"," 3",242.033333333333,339.247,"Sold"
"05 Jun 2018","Lockhart","29 Ferrier Street, Lockhart","$86,000"," 1"," 2",319.516666666667,519.498,"Sold"
"05 Jun 2018","Forbes","4 Cedar Crescent, Forbes","$85,000"," 1"," 3",275.683333333333,357.998,"Sold"
"05 Jun 2018","Alectown","21-25 Goobang Street, Alectown","$25,000"," 1"," 2",281.266666666667,365.086,"Sold"
"02 Jun 2018","Willawarrin","47 Main Street, Willawarrin","$50,000"," 1"," 1",290.116666666667,439.375,"Sold"
"01 Jun 2018","Narromine","19 ELLENGERAH STREET, Narromine","$174,000"," 1"," 3",306.483333333333,413.407,"Sold"
"01 Jun 2018","North Albury","262 Plover Street, North Albury","$160,000"," 1"," 2",325.583333333333,548.233,"Sold"
"01 Jun 2018","Berrigan","19 Drummond Street, Berrigan","$135,000"," 1"," 3",393.616666666667,635.493,"Sold"
"01 Jun 2018","Corowa","279 Honour Avenue, Corowa","$88,500"," 1"," 3",359.533333333333,606.542,"Sold"
"31 May 2018","Glen Innes","36 Church, Glen Innes","$175,000"," 1"," 3",401.983333333333,559.494,"Sold"
"31 May 2018","South Grafton","48 Wharf St, South Grafton","$175,000"," 1"," 3",385.533333333333,600.403,"Sold"
"31 May 2018","Berrigan","18 Flynn St, Berrigan","$119,000"," 2"," 3",393.616666666667,635.493,"Sold"
"30 May 2018","Kandos","50 Buchanan Street, Kandos","$172,000"," 1"," 2",173.6,214.224,"Sold"
"30 May 2018","Narrandera","24 May Street, Narrandera","$170,000"," 1"," 2",334.233333333333,527.307,"Sold"
"30 May 2018","North Albury","604 Resolution Street, North Albury","$170,000"," 1"," 3",325.583333333333,548.233,"Sold"
"29 May 2018","Dareton","22 Millie Street, Dareton","$130,000"," 1"," 2",627.55,1022.559,"Sold"
"29 May 2018","Orange","25 Moresby Street, Orange","$100,000"," 2"," 3",193.966666666667,237.883,"Sold"
"29 May 2018","Peak Hill","18 Caswell St, Peak Hill","$85,000"," 1"," 2",293.816666666667,389.081,"Sold"
"29 May 2018","Parkes","21 Victoria, Parkes","$75,000"," 1"," 2",262.666666666667,340.97,"Sold"
"28 May 2018","Tenterfield","43 Molesworth Street, Tenterfield","$175,000"," 1"," 3",463.85,652.177,"Sold"
"28 May 2018","Cootamundra","82 Adams Street, Cootamundra","$168,000"," 2"," 3",231.2,377.99,"Sold"
"28 May 2018","Gilgandra","46 Wamboin Street, Gilgandra","$147,500"," 1"," 4",311.166666666667,422.231,"Sold"
"28 May 2018","Windradyne","60 Stack Street, Windradyne","$141,000"," 1"," 3",157.616666666667,187.414,"Sold"
"28 May 2018","Gilgandra","13 Bobs Street, Gilgandra","$97,500"," 1"," 2",311.166666666667,422.231,"Sold"
"28 May 2018","Ardlethan","6 Park Street, Ardlethan","$67,000"," 1"," 2",305.05,487.717,"Sold"
"25 May 2018","Broken Hill","159 Pell Lane, Broken Hill","$135,000"," 1"," 3",747.5,1126.84,"Sold"
"25 May 2018","Trangie","24 Campbell Street, Trangie","$129,000"," 1"," 3",328.6,446.555,"Sold"
"25 May 2018","Deniliquin","90 Decimus Street, Deniliquin","$93,500"," 1"," 3",441.233333333333,708.832,"Sold"
"25 May 2018","Broken Hill","153 Bismuth Street, Broken Hill","$65,000"," 1"," 2",747.5,1126.84,"Sold"
